geo_id,automation,aui,expected,auto_resid,aui_resid,wave,gdp_pwa,coding_share,personal_share,lang_group,agency_ai_alone,hof_pdi,hof_idv,hof_uai,hof_pdi_regional,hof_idv_regional,hof_uai_regional,globe_pdi_practices,globe_participative,hof_pdi_extended,log_gdp
KOR,43.76,3.78,48.9201029776675,-5.626063307914677,2.2106114792016665,2026-05,51496.35067757943,30.858015785453617,33.34204337601255,korean,0.0123546511627906,60.0,18.0,85.0,,,,5.606779661016949,5.575107296137339,60.0,10.849266223511568
LBN,45.52,0.96,51.63225272658893,-4.249247612416127,-0.4211524649426228,2026-05,7649.559298285476,34.38395415472779,28.258064516129032,english,,,,,80.0,38.0,68.0,,,80.0,8.942403317093914
GEO,48.09,1.8,52.88352540272614,-1.85603285457983,0.5056917933619771,2026-05,14463.249642754525,23.44569288389513,36.37691745799854,english,,,,,,,,5.221666666666667,4.417643229166666,,9.579366203711222
JPN,47.45,1.91,50.34853339728985,-2.137878166068937,0.4397513251341995,2026-05,55246.96466016575,27.103543852702437,43.08948295181687,japanese,0.0175195942830797,54.0,46.0,92.0,,,,5.10943396226415,5.3095854922279795,54.0,10.919568679593294
MAR,47.71,0.9,48.70258334650023,-1.6453311890051694,-0.6844854148612068,2026-05,6159.655576326082,42.063983488132095,31.56467854376453,english,0.0379048931771192,70.0,46.0,68.0,,,,5.801923076923076,5.390522875816994,70.0,8.725776142030302
IRQ,49.44,0.24,46.9554533183352,0.3315109350265999,-1.4657445251664716,2026-05,10043.662811380043,13.521126760563378,47.83549783549784,english,0.048582995951417,,,,80.0,38.0,68.0,,,80.0,9.214697148565012
OMN,50.08,0.73,53.137186516853944,0.0981288007141714,-0.5467029222445741,2026-05,27874.66708509641,6.0606060606060606,29.75206611570248,english,,,,,,,,,,,10.235473565555544
KHM,52.29,0.21,58.30465992647059,1.5780456977140034,-0.7080557591399843,2026-05,4189.637022057561,32.87858117326057,36.25218914185639,english,,,,,,,,,,,8.34036937958309
FRA,45.6,3.97,47.7110372960373,-3.615241253381633,2.3166965864966924,2026-05,75225.64794338809,32.21784776902887,40.17413758855856,french,0.0264462809917355,68.0,71.0,86.0,,,,5.277027027027027,6.142265193370166,68.0,11.22824751486611
IND,51.87,0.3,48.57305778581929,2.5329687451722904,-1.2934751030909128,2026-05,3948.7128605939074,52.14582038420955,27.817374238198532,english,0.0395431834403997,77.0,48.0,40.0,,,,5.466019417475729,5.070540935672514,77.0,8.281144946714395
SWE,44.3,2.98,47.192907481026374,-4.842037621139212,1.2907359199303676,2026-05,92702.13665967331,27.708609271523184,42.86064769381747,english,0.0197486535008976,31.0,71.0,29.0,,,,4.851471135940409,5.491433891992551,31.0,11.437146800475732
MEX,50.36,0.63,49.60464712125231,0.8772213202057273,-0.8918779105531672,2026-05,21055.23141283793,29.720889664195376,32.853137387605145,spanish,0.0268608414239482,81.0,30.0,82.0,,,,5.223882113821137,4.618032786885246,81.0,9.954904331408958
IRL,46.74,3.23,47.54369034765708,-2.451597749164719,1.56508191458003,2026-05,163661.46945325768,16.177178623013962,39.20879120879121,english,0.0216508795669824,28.0,70.0,35.0,,,,5.150666666666668,5.761217948717948,28.0,12.005555362736272
PER,47.58,1.05,46.949431473620386,-1.5276382725789972,-0.6561624697502997,2026-05,12646.323877661176,22.371541501976285,19.381527193815273,spanish,0.0272314674735249,64.0,16.0,87.0,,,,,,64.0,9.445121849366132
QAT,48.08,1.66,48.20471790678659,-1.204990595780977,0.040960362328702,2026-05,93076.97642309398,16.596638655462186,34.18994413407821,english,,,,,,,,4.733168316831683,4.619047619047619,,11.441182133251901
RWA,55.68,0.2,49.641630036630026,6.191996213180175,-1.319311120822064,2026-05,1702.5314089029812,30.93415007656968,22.633136094674555,english,,,,,,,,,,,7.439871486548342
TUN,49.79,1.4,48.21554891972597,0.5034791516354886,-0.2182879140035907,2026-05,6506.121121775293,50.84835630965006,23.0,english,0.0478260869565217,,,,,,,,,,8.780498723794418
PRT,47.49,3.32,47.0886565924942,-1.637308602495693,1.6235004138214024,2026-05,46013.61009194968,27.66259585345072,38.31845238095239,english,0.0179968701095461,63.0,27.0,104.0,,,,5.440909090909091,5.256329113924051,63.0,10.736692503273996
SAU,48.61,0.93,49.46188467777614,-0.8526085812832704,-0.6017863012292225,2026-05,41985.798549031635,30.994989262705797,35.267857142857146,english,0.0244372990353697,,,,80.0,38.0,68.0,,,80.0,10.64508671030178
SEN,51.82,0.41,50.46025316455695,2.216337579637454,-1.0524947931489663,2026-05,3054.5670941438534,25.845410628019323,25.794155019059723,french,0.0845070422535211,,,,,,,,,,8.024393157520164
URY,48.01,1.89,51.49431333333334,-1.739758935402989,0.4992738869415647,2026-05,36408.30401277872,16.272965879265094,35.714285714285715,spanish,,61.0,36.0,100.0,,,,,,61.0,10.50255215982583
KGZ,50.95,0.35,47.23019572953737,1.802694133043083,-1.3366760987709343,2026-05,3906.36602991404,17.753623188405797,36.47058823529411,russian,,,,,,,,,,,8.27036281670156
NAM,52.91,0.44,50.8,3.258336670064672,-0.9989147514058104,2026-05,7434.795398545627,,34.78260869565217,english,,,,,,,,5.293333333333334,5.533854166666667,,8.913926339826386
ZAF,51.43,0.46,47.58128843338214,2.2330902298692976,-1.202308599949109,2026-05,9272.848440503294,25.834627329192543,34.126093785057215,english,0.0410958904109589,49.0,65.0,49.0,,,,5.160439560439557,5.538389513108615,49.0,9.134845886495764
JAM,49.49,0.66,50.738131553860825,-0.1529222869623652,-0.7832087149997419,2026-05,9671.355122194287,5.483870967741936,33.12101910828025,english,,45.0,39.0,13.0,,,,,,45.0,9.176923715360676
PAN,50.85,1.28,54.07633226324237,0.7354422078007659,0.0684782467687246,2026-05,29533.717672235955,12.233285917496444,31.57894736842105,english,,95.0,11.0,86.0,,,,,,95.0,10.29328786157298
SRB,45.59,1.31,53.6611598173516,-4.4659004245556915,0.0696633099292209,2026-05,21462.94212470453,26.575698505523064,39.468008626887126,english,,86.0,25.0,92.0,,,,,,86.0,9.974083104863308
HTI,52.26,0.14,47.65388048411498,3.052834109430719,-1.5172703673360828,2026-05,3475.4520114928823,,37.93103448275862,french,,,,,,,,,,,8.15347982478959
NLD,45.27,3.9,49.29662609606073,-4.169260130585549,2.356743969405432,2026-05,105769.21585185928,26.64008232570105,41.46609651802076,english,0.0127511591962905,38.0,80.0,53.0,,,,4.107534246575341,5.588850174216028,38.0,11.569014790584296
HRV,49.03,1.8,54.79573266219239,-1.1861978073345938,0.6384080464537274,2026-05,38045.172524694855,17.22222222222222,43.08943089430895,english,,73.0,33.0,80.0,,,,,,73.0,10.546529483353787
NOR,41.26,4.04,43.96881048387095,-7.426523184301232,2.12696829696555,2026-05,133499.89761071428,21.348314606741575,43.844856661045526,english,0.0235690235690235,31.0,69.0,50.0,,,,,,31.0,11.801855989861206
SGP,46.3,5.81,48.883954853273146,-3.080956143787553,4.238102627924085,2026-05,121453.275988157,26.90232558139535,33.02572157863735,english,0.0154061624649859,74.0,20.0,8.0,,,,4.986363636363638,5.318807339449541,74.0,11.707284908032415
LVA,47.7,2.37,49.01873405299313,-1.6999983349226468,0.8074569436202479,2026-05,37168.53471842537,21.240310077519386,48.18481848184818,english,,44.0,70.0,63.0,,,,,,44.0,10.523217841433432
KEN,54.61,0.34,47.564877955025935,5.415408773577276,-1.3234475649792317,2026-05,3558.849073408154,31.881918819188193,25.736040609137056,english,0.0329218106995884,,,,64.0,27.0,52.0,,,64.0,8.177192477588836
MKD,47.13,0.98,52.80770526315789,-2.805320655720152,-0.3195704839265219,2026-05,14284.258368739234,17.878787878787875,27.728613569321535,english,,,,,,,,,,,9.566913396533058
VNM,51.38,0.53,51.76727784026996,1.5916754526555297,-0.8417810816512341,2026-05,6717.646893699442,42.61480787253984,27.567777669808574,english,0.0241518113858539,70.0,20.0,30.0,,,,,,70.0,8.812493207567186
NZL,46.33,4.84,45.9905376344086,-2.6421615832792185,3.0672857499325006,2026-05,74633.69897073443,20.455168631752127,43.715469613259664,english,,22.0,79.0,49.0,,,,4.8868131868131846,5.61911231884058,22.0,11.22034741302332
KWT,48.86,0.92,46.56636969484391,-0.1935176395498175,-0.8127487739964544,2026-05,40520.77402630855,14.244186046511626,44.44444444444444,english,,,,,80.0,38.0,68.0,5.1241379310344835,4.994791666666667,80.0,10.609570060507629
UGA,56.02,0.11,47.41962357954546,6.8459309430726805,-1.5635289075552097,2026-05,2079.882474647875,27.631578947368425,25.416036308623298,english,,,,,,,,,,,7.640066668525896
MOZ,52.13,0.08,45.68345748418832,3.2012240350241825,-1.7140270689234751,2026-05,1200.8185090654026,7.947019867549669,32.240437158469945,portuguese,,,,,,,,,,,7.090758694145664
GTM,51.75,0.37,53.59416250890949,1.7035652463752982,-0.8749866210338856,2026-05,9620.500626667832,13.082437275985663,30.816831683168317,english,,95.0,6.0,101.0,,,,5.602419354838711,5.252252252252252,95.0,9.17165158249987
LTU,47.99,2.28,53.3954039908407,-2.0283532863162677,1.0212185951331518,2026-05,45109.332193465,21.91387559808613,41.60377358490566,english,,42.0,60.0,65.0,,,,,,42.0,10.716844426335092
PHL,49.17,0.44,49.25954908675798,-0.2640217295612999,-1.1058293508903407,2026-05,5979.632691012824,31.038275406951165,27.297433316557623,english,0.0192107995846313,94.0,32.0,44.0,,,,5.4415525114155265,5.483333333333333,94.0,8.696114422150659
TZA,54.86,0.07,51.82572289156627,5.063418081785272,-1.2977247178959963,2026-05,2148.799090380761,30.864197530864196,35.8433734939759,english,,,,,64.0,27.0,52.0,,,64.0,7.672664402453899
MNG,57.44,1.37,51.93333083270817,7.628214764158102,0.009743783586033,2026-05,10677.466362993113,,23.7410071942446,english,,,,,,,,,,,9.275890852440757
HUN,48.1,1.07,50.53351351351352,-1.514012960878837,-0.3874101774695846,2026-05,36106.862456746145,23.753280839895012,44.363193174893354,english,,46.0,80.0,82.0,,,,5.558247422680412,5.011839708561021,46.0,10.494238222009805
SVN,48.69,2.13,55.04763022743948,-1.5617869901897097,0.9858909321906316,2026-05,53656.97978357421,17.6672384219554,41.90193164933135,english,,71.0,27.0,88.0,,,,5.33320610687023,5.331692913385827,71.0,10.890366838079048
ZMB,54.12,0.15,47.90675105485232,4.877107456130915,-1.4897199504033491,2026-05,2182.304943750481,9.749303621169917,27.540106951871657,english,,,,,64.0,27.0,52.0,5.314285714285714,5.125,64.0,7.688136910867753
TTO,51.9,1.05,50.8,2.248336670064674,-0.3889147514058102,2026-05,26700.53225320523,,38.07531380753138,english,,47.0,16.0,55.0,,,,,,47.0,10.192438778766626
ZWE,57.63,0.2,45.740459001782526,8.693170612869473,-1.590070893253607,2026-05,3813.703651493487,20.54054054054054,28.21917808219178,english,,,,,,,,5.666666666666667,5.5,,8.246356082956307
TUR,50.0,0.64,52.020937323546015,0.1758373383633582,-0.7141759104466315,2026-05,22651.310447180294,46.43576705363138,40.695296523517385,english,0.0199769496734537,66.0,37.0,85.0,,,,5.571621621621618,5.377758420441347,66.0,10.027972985625215
SVK,48.3,1.43,50.67978529411764,-1.3346788737921145,-0.0172582221526405,2026-05,39478.157128320294,22.591362126245848,41.36933461909354,english,,104.0,52.0,51.0,,,,,,104.0,10.583502813843964
MLT,49.89,4.0,51.11452702702703,0.1938989246392282,2.5829149160198677,2026-05,63416.5934217836,,36.39705882352941,english,,56.0,59.0,96.0,,,,,,56.0,11.05748083207671
PRY,52.29,0.59,52.41189991142604,2.4106004446842846,-0.7370412525764517,2026-05,9785.666997682889,10.3397341211226,32.22416812609457,spanish,,,,,,,,,,,9.188674042829755
MUS,50.62,1.74,48.05411378555799,1.3562874090456276,0.1105077220248393,2026-05,16566.49364893835,5.128205128205129,32.78145695364238,english,,,,,,,,,,,9.715137479636018
GHA,54.68,0.38,44.88642254680107,5.863832595177449,-1.4693450737838791,2026-05,3978.246329458356,22.938689217758984,30.744336569579296,english,0.0632411067193675,,,,77.0,20.0,54.0,,,77.0,8.288596380437534
MDA,50.77,1.45,53.09687203791469,0.7938246055198732,0.1704990617120931,2026-05,11853.79921916384,24.94929006085193,32.838283828382835,english,,,,,,,,,,,9.380403704391265
ISR,51.94,3.05,53.34273105745212,1.929088574648297,1.787562843736917,2026-05,90237.43265143564,23.454313332117454,41.631931287103704,english,0.0220095693779904,13.0,54.0,81.0,,,,4.72638888888889,4.8015432098765425,13.0,11.410199616099286
GBR,44.81,3.35,46.90780223702998,-4.291756713097932,1.6409482637896984,2026-05,83152.8295627269,26.752676904941215,41.995374743493706,english,0.0191667623091931,35.0,89.0,35.0,,,,5.153086419753086,5.68213572854291,35.0,11.328435513659961
MDG,52.27,0.1,61.4544066278549,1.1130357938155768,-0.5994483993329164,2026-05,950.4549962287342,29.331046312178387,26.77760968229955,french,,,,,,,,,,,6.856940813336473
HND,52.74,0.26,57.45113652609005,2.1486351934380465,-0.7172943312476194,2026-05,5256.315221358912,11.778290993071591,30.788804071246823,english,,,,,,,,,,,8.56718553198842
TGO,52.28,0.22,52.21853684210526,2.4279196195430544,-1.1204615666765756,2026-05,1794.2569461842215,,29.03225806451613,french,,,,,,,,,,,7.49234625766076
USA,49.59,3.87,48.672014648010496,0.2389876895799716,2.2833929724812925,2026-05,132531.7570859901,26.10597212974185,40.43061765268305,english,0.0180879587018288,40.0,91.0,46.0,,,,4.88244680851064,5.898824517212426,40.0,11.794577571811361
PSE,51.87,0.43,52.17021118012423,2.024747279108361,-0.9138155968187328,2026-05,,27.035830618892508,31.343283582089555,english,,,,,,,,,,,
NGA,51.7,0.24,46.31130329388279,2.682519250187873,-1.51045159196118,2026-05,1441.664986299227,34.42742523705325,35.23859465128474,english,0.0408986175115207,,,,77.0,20.0,54.0,5.797836538461537,5.1214859437751015,77.0,7.2735539651244006
UKR,48.9,0.78,48.59075278015398,-0.4395312805360944,-0.8122469865596351,2026-05,7490.372998752378,34.46586082979418,32.224893162393165,english,0.0375699440447641,,,,,,,,,,8.921373874837714
LUX,46.79,4.85,47.76457935425193,-2.4328059080791533,3.200412659277971,2026-05,199973.81446042765,,36.26943005181347,english,,40.0,60.0,70.0,,,,,,40.0,12.205941709260532
NPL,51.27,0.41,47.553352601156085,2.0770371256653277,-1.2542474792006586,2026-05,2250.486467692543,41.403674046161086,28.169856459330145,english,0.0463917525773195,,,,,,,,,,7.718901679692267
FIN,45.91,2.19,49.46079290558163,-3.552454330962398,0.6581379246023822,2026-05,86239.00920358354,18.735362997658076,43.108182317408016,english,,33.0,63.0,59.0,,,,4.889090909090907,5.924418604651163,33.0,11.364877897250105
POL,47.85,1.33,48.49640214985773,-1.476201013406218,-0.2687953677917292,2026-05,38209.25361666856,34.39407585309716,40.00442526828189,english,0.0197368421052631,68.0,60.0,93.0,,,,5.101631701631701,5.2768719806763285,68.0,10.550833006533033
ISL,48.38,4.02,53.39009708737863,-1.6376035039294408,2.760850270863113,2026-05,124196.00871446758,,50.80213903743316,english,,,,,,,,,,,11.729616312010778
PAK,50.69,0.31,47.63349320652175,1.485714512619495,-1.34868534109456,2026-05,2515.0984411018367,48.19562641387483,29.347094458155702,english,0.0351123595505618,55.0,14.0,70.0,,,,,,55.0,7.830067223359015
TWN,49.66,2.08,52.50352875017573,-0.2323452759060131,0.7593182234133016,2026-05,48391.047952063214,30.464876033057852,35.08862724802691,english,0.0148482892188508,58.0,17.0,69.0,,,,5.181944444444445,4.528601694915254,58.0,10.787070115929458
MYS,47.2,0.87,48.118765538674026,-2.072846871634269,-0.755005139676267,2026-05,16744.801251132354,31.632862118418352,30.926675663517766,english,0.020358306188925,104.0,26.0,36.0,,,,5.17391304347826,5.089583333333334,104.0,9.725843116010799
IDN,47.51,0.46,47.73935782048164,-1.709242500166269,-1.191337834787277,2026-05,7231.199089520412,28.813653238765447,19.030907278165504,english,0.0439499816108863,78.0,14.0,48.0,,,,5.1789772727272725,4.467440119760479,78.0,8.886160150574304
ITA,46.36,1.7,49.00262023000523,-3.0377217039744764,0.1363385678796727,2026-05,63346.04219526605,28.242314898341547,39.02289702461124,english,0.0243185462319615,50.0,76.0,75.0,,,,5.426877934272303,5.570488721804511,50.0,11.05636770858478
JOR,48.93,0.64,51.53594570135745,-0.8256409373066091,-0.7478366292620818,2026-05,7135.879551781071,29.67525195968645,31.914893617021285,english,,,,,,,,,,,8.872890795162947
SLV,52.38,0.59,55.35508689525599,2.0847741954644263,-0.5327701168464524,2026-05,8315.64872508447,16.027088036117384,26.119402985074625,spanish,,66.0,19.0,94.0,,,,5.676923076923076,5.44,66.0,9.025894407234901
